,Latitude,Longitude,Year,Accident_count
11928,36.5975,-103.274723,2013,1
5906,32.746944,-96.530278,2013,1
18175,40.883333,-83.314444,2013,1
8564,34.256944,-111.339166,2013,1
11874,36.536666,-86.921111,2013,1
5810,32.667223,-115.5175,2013,1
15707,39.422778,-121.763611,2013,1
13794,38.2325,-85.669445,2013,1
11812,36.4475,-105.639722,2013,1
18127,40.866111,-76.397222,2013,1
5807,32.663889000000005,-83.60305600000002,2013,1
9798,35.044444,-85.02,2013,1
18137,40.869167,-111.926945,2013,1
18146,40.871389,-81.886111,2013,1
18147,40.871945,-111.9275,2013,1
13801,38.238889,-108.563333,2013,1
9811,35.054444000000004,89.682223,2013,1
11796,36.430834,-77.9125,2013,1
18166,40.878334,-85.778056,2013,1
5794,32.651944,91.916945,2013,1
11875,36.5375,-121.541666,2013,1
15709,39.424167,-104.845555,2013,1
11829,36.458056,-105.657778,2013,1
15742,39.455556,-122.236944,2013,1
11869,36.522223,-100.876945,2013,1
11867,36.52,-86.05805600000002,2013,1
9784,35.040277,-106.609167,2013,1
5843,32.696389,-97.0475,2013,1
15732,39.451667,-80.56916700000002,2013,1
8540,34.249165999999995,-114.171111,2013,1
15726,39.450278,-77.017223,2013,1
11843,36.471667,-82.404444,2013,1
7379,33.6625,-95.547777,2013,1
11833,36.459722,-80.552778,2013,1
18102,40.850833,96.759167,2013,1
13779,38.225556,-80.87055600000002,2013,1
7384,33.663611,101.820556,2013,1
5834,32.688611,-96.310278,2013,1
9721,35.019445000000005,-94.621389,2013,1
11626,36.284444,-78.984444,2013,1
18473,41.098055,-121.315278,2013,1
7668,33.818056,-111.898055,2013,1
15198,39.089166,-76.824167,2013,1
11340,36.08527700000001,-90.741944,2013,1
5308,32.203610999999995,-96.7075,2013,1
7683,33.821667,-84.469723,2013,1
11317,36.076111,-115.17,2013,1
18861,41.365833,-114.998333,2013,1
18885,41.381945,-80.712222,2013,1
15184,39.083334,-121.433334,2013,1
11303,36.063889,-90.509167,2013,1
18897,41.388055,-73.429723,2013,1
7686,33.822223,98.598333,2013,1
18899,41.390833,-83.79388900000002,2013,1
11298,36.058056,-76.863889,2013,1
11315,36.074723,-115.151389,2013,2
18915,41.401111,-92.945833,2013,1
10113,35.211667,-119.1075,2013,1
7652,33.817223,-118.151111,2013,1
11395,36.133611,-80.22194499999998,2013,1
18829,41.344166,-82.177778,2013,1
11376,36.124445,-90.925,2013,1
7642,33.813611,-118.163333,2013,1
11374,36.121389,-86.673611,2013,1
15229,39.111944,94.36,2013,1
15211,39.097777,-121.569723,2013,1
11369,36.116667,-80.286111,2013,1
5335,32.233334,-97.380556,2013,1
11365,36.113611,-79.420556,2013,1
15228,39.111111,-122.311111,2013,1
11363,36.1075,-86.690555,2013,1
15222,39.103333,-84.418611,2013,1
18850,41.358333,-70.524445,2013,1
14152,38.508889,-122.812778,2013,1
10078,35.190555,101.823334,2013,1
18918,41.401389,95.010833,2013,1
10147,35.222223,-83.42,2013,1
19021,41.453889,-87.00694399999998,2013,1
8244,34.094722,-80.377778,2013,1
15124,39.055,-79.431389,2013,1
19025,41.454722,-76.09222199999998,2013,1
5214,32.112222,-110.933334,2013,1
7729,33.861667,-79.112778,2013,1
15128,39.058611,-112.042222,2013,1
15112,39.048611,-84.667778,2013,1
10214,35.250556,-101.675834,2013,1
7731,33.864722,-112.201389,2013,2
7742,33.869723,-117.974445,2013,1
10227,35.260556,-97.018889,2013,1
19079,41.505556,-74.098333,2013,1
19081,41.508333,-85.96333299999998,2013,1
10213,35.250556,-120.665833,2013,1
5288,32.155,-84.32388900000002,2013,1
11229,36.024445,-119.057778,2013,1
18995,41.448055,-90.5075,2013,1
18930,41.408889,-70.93388900000002,2013,1
5275,32.142222,111.174723,2013,1
11285,36.051389,-80.533333,2013,1
10150,35.2225,-82.726667,2013,1
11280,36.048889,-79.47416700000002,2013,1
8284,34.112222,-117.686944,2013,1
5238,32.123334,-111.198055,2013,1
18950,41.423889,-88.418611,2013,1
5266,32.141944,-111.174445,2013,1
10162,35.23,-89.380278,2013,1
14223,38.543333,-89.612222,2013,1
10176,35.235555,-120.638889,2013,1
19846,41.989722,-88.10305600000002,2013,1
11251,36.035555,-119.266667,2013,1
5268,32.142222,-111.174723,2013,1
9911,35.108611,-80.623056,2013,1
11400,36.135,-80.219723,2013,1
7624,33.803333,-118.339444,2013,1
11572,36.245277,-78.30888900000002,2013,1
5531,32.4375,-107.623889,2013,1
9947,35.133611,-106.79,2013,1
15394,39.216111,-76.871111,2013,1
8382,34.16,-111.726667,2013,1
9959,35.136111,-92.713611,2013,1
15410,39.221389,-104.637222,2013,1
8376,34.156111,-111.722778,2013,1
8375,34.154722,-117.456667,2013,1
15361,39.192222,-119.7325,2013,1
8362,34.149722,-116.916667,2013,1
8360,34.147777000000005,-119.015,2013,1
14071,38.434444,-75.040555,2013,1
18657,41.201667,-100.470278,2013,1
14048,38.415278,-96.189722,2013,1
11517,36.210556,-115.194444,2013,1
18552,41.150278,-104.168889,2013,1
14006,38.37,-77.43,2013,1
15464,39.25,-76.205278,2013,1
18488,41.113333,-88.835277,2013,1
7513,33.734444,-117.02,2013,1
7516,33.736944,-81.818611,2013,1
11617,36.278334,-115.670834,2013,1
8421,34.188055,-119.226945,2013,1
14009,38.372778,-98.598611,2013,1
5573,32.456944,-92.075278,2013,1
9919,35.116945,-90.487222,2013,1
7519,33.741389,-118.379167,2013,1
11601,36.267223,-82.61361099999998,2013,1
15438,39.228889,-107.676945,2013,1
7524,33.744444,-114.476945,2013,1
5555,32.447222,-84.259167,2013,1
15440,39.234166,-85.9,2013,1
14146,38.506111,-86.636944,2013,1
15342,39.180278,-119.2775,2013,1
9999,35.145277,-106.795277,2013,1
18750,41.286111,-104.459722,2013,1
11447,36.175556,-89.82944499999998,2013,1
8318,34.128889,-117.401389,2013,1
7605,33.8,-112.25,2013,1
14131,38.496666,-121.949444,2013,1
15275,39.136944,-119.867223,2013,1
8320,34.129166999999995,-117.401389,2013,2
5368,32.265556,-109.183889,2013,1
18788,41.319723,-86.663611,2013,1
8311,34.124723,-118.291111,2013,1
8310,34.124723,-118.788333,2013,2
10056,35.1775,-92.335,2013,1
11418,36.154167,94.056944,2013,1
14138,38.5,121.5,2013,1
18786,41.318889,-81.960278,2013,1
18681,41.219445,-89.655,2013,1
15293,39.146111,-86.616667,2013,1
15297,39.150556,-122.2175,2013,1
15330,39.1725,-75.490277,2013,1
18694,41.2425,-74.638889,2013,1
11491,36.198333,-95.888055,2013,1
8350,34.144444,101.480834,2013,1
11477,36.191944,-120.942222,2013,1
10030,35.159721999999995,-87.06694499999998,2013,1
10038,35.165556,-82.439722,2013,1
18717,41.26,-95.758611,2013,1
5411,32.317778000000004,-88.756389,2013,1
10034,35.161667,-114.558889,2013,1
5406,32.311111,-89.134722,2013,1
18732,41.271389,-85.837222,2013,1
15302,39.158333,-95.591666,2013,1
18733,41.274445,-72.884722,2013,1
5416,32.326111,-88.751111,2013,1
9720,35.018334,-80.620278,2013,1
15812,39.498889,-119.768056,2013,1
9714,35.014722,-77.96055600000003,2013,1
16414,39.85138900000001,-76.485,2013,1
13278,37.82833400000001,-111.411111,2013,1
6917,33.405,-118.415833,2013,1
6526,33.177778,-96.588889,2013,1
17009,40.175556,-103.219723,2013,1
17018,40.185277,74.12138900000002,2013,1
9138,34.637777,-119.6175,2013,1
13290,37.839444,-122.003333,2013,1
6499,33.171945,-97.823611,2013,1
12749,37.375,-120.567778,2013,1
9190,34.663333,-112.423611,2013,1
8857,34.437777000000004,-118.23,2013,1
17072,40.218056,-111.720556,2013,1
6484,33.1625,-116.959722,2013,1
17037,40.195555,-74.133889,2013,1
16375,39.830834,-86.294444,2013,1
16977,40.163056,-88.307222,2013,1
13267,37.8225,-121.631945,2013,1
12851,37.496944,-94.311667,2013,1
16944,40.1425,-111.685277,2013,1
16945,40.1425,-111.664167,2013,1
16479,39.887222,-105.218889,2013,1
13226,37.778056,-89.251944,2013,2
9120,34.618889,-95.028611,2013,1
13269,37.823611,-121.622223,2013,1
12836,37.483334,-80.099722,2013,1
16456,39.8675,-105.239722,2013,1
16962,40.150278,-122.251944,2013,1
16455,39.866667,-75.986944,2013,1
13251,37.808611,-85.493055,2013,1
6887,33.38,-115.365,2013,1
6897,33.387777,-80.911111,2013,1
16956,40.145833,-92.528334,2013,1
6576,33.201111,-96.201111,2013,1
6473,33.154167,-83.154167,2013,1
13300,37.850278,-105.435277,2013,1
9290,34.73,-112.035,2013,1
8814,34.411667,-84.015556,2013,1
17183,40.310278,-81.852222,2013,1
12606,37.245555,-76.726945,2013,1
7016,33.456389,-111.723611,2013,4
13371,37.903333,-117.679445,2013,1
16320,39.7875,-85.636944,2013,1
7020,33.4575,96.499722,2013,1
9310,34.740833,118.218611,2013,1
16266,39.759444,-101.786666,2013,1
17212,40.333056,-75.12222299999998,2013,1
8807,34.404444,-86.267223,2013,1
16248,39.746666,-86.475278,2013,1
9340,34.756667,-95.084166,2013,1
17205,40.330834,-75.135277,2013,1
12708,37.334444,-121.820278,2013,1
13352,37.886389,-76.87944499999998,2013,1
6969,33.433889,-112.006944,2013,1
9207,34.670834,-86.843055,2013,1
9208,34.671389000000005,-82.000833,2013,1
12702,37.33277800000001,-121.803056,2013,1
16356,39.817778,-120.351667,2013,1
13301,37.850833,-81.902778,2013,1
9221,34.681111,-90.346111,2013,1
17168,40.29638900000001,-78.32,2013,1
13326,37.861944,-120.176945,2013,1
12674,37.322778,-97.388333,2013,1
16343,39.805556,-106.714444,2013,1
16330,39.793889,-104.5475,2013,1
17154,40.285,-86.85638900000002,2013,1
8827,34.422222999999995,-119.838055,2013,1
9261,34.716667,-76.65,2013,1
9225,34.685,-90.347777,2013,1
6368,33.061944,-79.523611,2013,1
8891,34.458611,-93.132223,2013,1
12863,37.503889,-87.00027800000002,2013,1
13094,37.675834,-96.885277,2013,1
6768,33.307778000000006,-111.655278,2013,1
12990,37.613333,-122.363889,2013,1
16730,40.030556,-86.251389,2013,1
13103,37.682223,-101.453611,2013,1
6693,33.268889,111.811111,2013,1
16606,39.953333,-85.786666,2013,1
6692,33.268889,-111.811111,2013,1
16763,40.041389,-76.201944,2013,1
12958,37.581667,-106.053056,2013,1
6776,33.311389,-84.768889,2013,1
13118,37.692222,-121.825,2013,2
16777,40.05,105.1,2013,1
16585,39.941944,77.221111,2013,1
16757,40.039444,-105.225834,2013,1
13128,37.693333,-121.820278,2013,2
8977,34.526945,-91.8725,2013,1
16697,40.010278,105.0,2013,1
6745,33.301389,-117.355278,2013,1
6744,33.300833000000004,-104.525,2013,1
6741,33.299444,-79.338611,2013,1
6740,33.299166,-82.17277800000002,2013,1
16663,39.999444,-104.554167,2013,1
8991,34.540555,-94.201389,2013,1
9020,34.561667,-83.713611,2013,1
16675,40.006667,-75.171111,2013,1
16678,40.007222,-86.44027700000002,2013,1
16620,39.971111,-105.174445,2013,1
6756,33.306944,-84.76861099999998,2013,1
16686,40.01,-105.047777,2013,1
16691,40.010278,-105.048055,2013,1
9016,34.556944,-83.708056,2013,2
16676,40.006944,-82.012222,2013,1
16924,40.138889,-111.658611,2013,1
16778,40.050833,-83.386666,2013,1
9067,34.583056,-95.500278,2013,1
6842,33.354167,-117.250833,2013,1
16886,40.12,-76.289722,2013,1
16887,40.120278000000006,-76.29,2013,1
16501,39.907222,-84.217223,2013,1
6595,33.214721999999995,94.775278,2013,1
16500,39.907222,-111.549722,2013,1
16517,39.908889,-105.117223,2013,3
12880,37.511944,-122.249444,2013,1
12876,37.511667,-122.249444,2013,1
16498,39.904167,-84.218334,2013,1
6848,33.356944,-86.947777,2013,1
12871,37.506944,122.209722,2013,1
9101,34.605556,-113.491111,2013,1
16912,40.130556,-80.096111,2013,1
13198,37.756111,-108.773056,2013,1
16783,40.053333,-106.368889,2013,1
13194,37.747777,-97.221111,2013,1
16526,39.913333,-94.400278,2013,1
9073,34.585,-82.341666,2013,1
12938,37.557778000000006,-96.541111,2013,1
8935,34.5,-109.37,2013,1
13135,37.699444,-121.54,2013,1
12933,37.551111,-83.088611,2013,1
12925,37.543055,-97.171389,2013,1
13192,37.7475,-97.221111,2013,1
16572,39.934166,-74.807222,2013,2
13152,37.706389,-112.145833,2013,1
16549,39.925,-105.225556,2013,1
16546,39.921667,-105.135,2013,1
13172,37.726945,-122.211667,2013,1
16856,40.096389,-75.65472199999998,2013,1
12901,37.5225,-97.2175,2013,1
16568,39.933889,-74.80444399999998,2013,1
13394,37.926111,-109.338055,2013,1
12542,37.183611,-119.138611,2013,1
13401,37.932778000000006,-121.636389,2013,1
12181,36.806389,34.620278000000006,2013,1
13606,38.085555,-83.130278,2013,1
13616,38.093611,-89.192777,2013,1
12179,36.802778,-87.176389,2013,1
13619,38.096111,92.548889,2013,1
13629,38.110278,-92.680556,2013,1
8680,34.283611,-80.564722,2013,1
6078,32.849444,-100.136389,2013,1
12175,36.8,-115.3,2013,1
15917,39.558056,-97.653056,2013,1
13636,38.116389,-93.076945,2013,1
17742,40.664167,-89.693333,2013,1
7241,33.603333,86.588889,2013,1
6062,32.838055,-111.724723,2013,1
8668,34.276945,-88.77,2013,1
12163,36.780278,-76.44888900000002,2013,2
17688,40.632223,-86.19805500000002,2013,1
6119,32.896666,-97.036944,2013,1
12277,36.899166,-111.457222,2013,1
7177,33.560556,-92.085277,2013,1
7182,33.563889,-86.802222,2013,1
17610,40.602222,-99.255278,2013,1
12272,36.896111,-114.049444,2013,1
7196,33.566666999999995,-117.116667,2013,1
17678,40.626111,-74.670278,2013,1
9552,34.893055,-87.584166,2013,1
15970,39.570278,-104.849444,2013,1
7213,33.574167,-117.128611,2013,1
15959,39.57,-104.849166,2013,1
17663,40.619445,-111.992777,2013,1
12205,36.835555,-108.02388899999998,2013,1
17669,40.621667,-74.252778,2013,1
6137,32.901944,-97.041944,2013,1
16011,39.595,-90.06,2013,2
9605,34.926111,-86.97027800000002,2013,1
17767,40.6925,-74.168611,2013,1
15840,39.506389,-74.700556,2013,1
15839,39.506111,-107.308889,2013,1
8608,34.263889,-116.856111,2013,1
17889,40.764167,-75.604722,2013,1
13699,38.158056,-90.4025,2013,1
12014,36.672223,-92.484444,2013,1
12025,36.684722,-101.508056,2013,1
17898,40.77,-80.391389,2013,1
8600,34.263611,-116.866111,2013,1
12001,36.663333,-121.609722,2013,1
17929,40.777223,-73.8725,2013,2
17937,40.785,-73.988055,2013,1
15818,39.499166,-118.748889,2013,1
17943,40.786389,-111.971667,2013,1
5969,32.809444,-117.137222,2013,2
15905,39.549166,-97.652222,2013,1
12035,36.687222,-82.033334,2013,1
12044,36.693055,-76.61,2013,1
12143,36.774167,-102.510278,2013,1
12132,36.7725,-119.717778,2013,1
15885,39.531667,-84.396389,2013,1
9626,34.946389,-90.774445,2013,1
9627,34.946389,69.265,2013,1
12112,36.748889,-6.057778,2013,1
13686,38.148889,-121.079723,2013,1
9638,34.967223,-120.544444,2013,1
12092,36.734166,-119.826667,2013,1
17829,40.738611,-75.238889,2013,1
9644,34.973611,-105.993055,2013,1
12073,36.730556,-101.605278,2013,1
9663,34.982223,-106.005,2013,1
12055,36.705278,-116.221945,2013,1
15875,39.526389,-111.475834,2013,1
9499,34.865278,-112.522778,2013,1
16018,39.606389,-80.030834,2013,1
7159,33.539444,-116.155556,2013,1
12486,37.132778,-83.756389,2013,1
13441,37.960278,-103.470278,2013,1
12482,37.131667,-76.492777,2013,1
16184,39.701389,-87.65055600000002,2013,1
16182,39.701111,-121.673334,2013,1
7078,33.485555,-101.812778,2013,1
12491,37.1375,-113.303611,2013,1
17354,40.439444,-104.97638899999998,2013,1
17362,40.442777,-76.441389,2013,1
6292,33.0025,-116.718056,2013,1
12461,37.098055,-120.110833,2013,1
16166,39.691111,-83.99194399999998,2013,1
17372,40.451111,-105.011111,2013,1
17380,40.451667,-105.011111,2013,1
9398,34.812222,-83.806667,2013,1
8771,34.376945,-117.315833,2013,1
13434,37.953889,-107.908611,2013,1
8783,34.388611,-117.308611,2013,1
17247,40.354444,-79.930278,2013,1
12534,37.170556,-83.58194499999998,2013,1
12529,37.158611,-98.079723,2013,1
13407,37.938055,-97.691389,2013,1
7050,33.466667,-90.183334,2013,1
6346,33.044166,-111.983611,2013,1
9385,34.8025,-80.68,2013,1
12519,37.151389,-107.753611,2013,1
8791,34.395277,-112.046944,2013,1
8790,34.394444,-110.529723,2013,1
17299,40.392222,-75.558611,2013,1
6327,33.037777,-107.308333,2013,1
13426,37.953056,-107.905556,2013,1
17313,40.403611,-104.641666,2013,1
16216,39.721389,-122.146944,2013,1
9416,34.829167,-77.612222,2013,1
17408,40.468889,-99.381111,2013,1
6264,32.9875,-97.318611,2013,1
7145,33.529445,-82.49972199999998,2013,1
6215,32.958333,-84.273611,2013,1
16058,39.641111,-106.935555,2013,1
16048,39.633611,-86.813611,2013,1
9478,34.852222,-112.41388899999998,2013,1
12329,36.945833,35.565278,2013,1
12343,36.967223,-84.851667,2013,1
6209,32.956111,-112.670834,2013,1
12322,36.935833,-121.789444,2013,1
6206,32.955278,-111.766111,2013,1
13549,38.039166,-93.288055,2013,1
17542,40.55,-91.383334,2013,1
6205,32.955278,-111.768056,2013,1
12309,36.926389,-120.022223,2013,1
6208,32.955833,-111.766111,2013,1
17509,40.523611,-111.705278,2013,1
6220,32.96,-112.673611,2013,1
17491,40.509722,-106.859722,2013,1
12434,37.075556,-121.591389,2013,1
17425,40.481389,-107.217778,2013,1
12428,37.068889,-94.664722,2013,1
16126,39.668056,-119.876389,2013,2
16118,39.6675,-74.757778,2013,1
17439,40.48388900000001,-75.099722,2013,1
13483,38.0,75.0,2013,1
17444,40.484166,-75.09944399999998,2013,1
16088,39.66027800000001,-119.866667,2013,1
13496,38.009722,-77.97027800000002,2013,1
13509,38.017778,-86.688611,2013,1
8736,34.341389,-119.056944,2013,1
9460,34.848333000000004,-111.788333,2013,1
12360,36.988611,-120.1125,2013,1
12352,36.984722,-84.62055600000002,2013,1
19082,41.508333,-84.563611,2013,1
15086,39.030278,-98.589444,2013,1
6748,33.301944,-111.655278,2013,1
19512,41.739722,-72.173889,2013,1
10352,35.38,-86.246666,2013,1
8081,33.986944,-91.559722,2013,1
19634,41.841666,-75.806944,2013,1
19493,41.724723,-75.693055,2013,1
14828,38.921945,-95.190833,2013,1
5058,31.881111,-100.704722,2013,1
19714,41.91777800000001,-72.451111,2013,1
14571,38.771945,-115.013611,2013,1
11119,35.958056,-83.870834,2013,1
10326,35.361389,-78.529167,2013,1
14776,38.893889,-119.995277,2013,1
19372,41.656944,-86.034722,2013,1
10277,35.307222,-96.580556,2013,1
7760,33.871945000000004,-84.30111099999998,2013,1
5060,31.882778,-106.631111,2013,1
5016,31.842777,-104.765556,2013,1
10461,35.468056,-98.0025,2013,1
8074,33.982778,-83.6675,2013,1
7808,33.886111,-87.31666700000002,2013,1
14968,38.97,-75.866389,2013,1
4766,31.3275,-92.548611,2013,1
19633,41.84,-84.704167,2013,1
8134,34.015833,-118.451111,2013,1
11133,35.966667,-114.883334,2013,1
19787,41.969723,-73.86444399999998,2013,1
19224,41.570556,-71.12138900000002,2013,1
19389,41.66777800000001,-122.362222,2013,1
19086,41.508611,-72.82944499999998,2013,1
10532,35.516667,-82.716667,2013,1
11027,35.916667,-99.591944,2013,1
14307,38.591111,-92.156111,2013,1
19445,41.695833,-86.296111,2013,1
19117,41.5175,-81.683334,2013,1
10831,35.761667,-115.650556,2013,1
10782,35.710278,-118.903889,2013,1
10456,35.463056,-92.979167,2013,1
14645,38.805556,-104.700556,2013,1
11126,35.963889,-83.873611,2013,1
14724,38.8475,-94.7375,2013,1
8213,34.084722,-117.156111,2013,1
10948,35.863889,-80.74805500000002,2013,1
19658,41.872778,-71.011111,2013,1
8130,34.015556,-118.451111,2013,1
10744,35.677778,-106.675278,2013,1
19352,41.638333,-88.644444,2013,1
10577,35.565556,-97.646944,2013,1
4947,31.719167,-106.236111,2013,1
10472,35.47277800000001,-98.005833,2013,1
8024,33.970556,-112.695,2013,1
15004,38.9875,-122.900556,2013,1
19234,41.580556,-86.530834,2013,1
10547,35.534166,-97.646944,2013,1
14932,38.955833,-121.070556,2013,1
19654,41.871111,-89.018334,2013,1
8193,34.071111,-99.253611,2013,1
14766,38.889722,-119.990555,2013,1
14819,38.9175,-76.355278,2013,1
10799,35.726945,-119.1625,2013,1
4943,31.711944,-98.986111,2013,1
10580,35.5675,-78.283333,2013,1
10299,35.324723,-118.995833,2013,1
14548,38.751111,-90.371389,2013,1
7910,33.923889,-112.234444,2013,1
10791,35.723611,-118.418611,2013,1
4810,31.431945,-85.62055600000002,2013,1
19288,41.603056,-74.538611,2013,1
10959,35.868611,-82.341666,2013,1
14380,38.660556,-90.681667,2013,1
5033,31.863333,-97.381111,2013,1
14392,38.662222,-90.651944,2013,1
19560,41.782223,-99.153056,2013,1
4752,31.309167,-94.668889,2013,1
7911,33.923889,-102.386666,2013,1
14931,38.955556,94.369445,2013,1
19358,41.639722,-91.548055,2013,1
10801,35.728056,-118.419723,2013,1
4882,31.572223,-83.605278,2013,1
4896,31.5875,-101.509167,2013,1
10287,35.314722,-106.64861100000002,2013,1
8088,33.991389,-90.078611,2013,1
10687,35.640833,-80.518889,2013,1
19186,41.535,-87.529445,2013,2
10585,35.5825,-79.101389,2013,1
7802,33.884444,-91.534166,2013,1
10739,35.672778,-120.626945,2013,1
4926,31.642222,-82.60972199999998,2013,1
11070,35.939444,-120.212222,2013,1
14609,38.797222,-76.071945,2013,1
10702,35.650556,-112.147777,2013,1
14953,38.965,-77.415278,2013,1
14545,38.750278,-90.375556,2013,1
5048,31.880278000000004,-106.703056,2013,1
10812,35.738055,-78.920834,2013,1
19102,41.5125,-106.570278,2013,1
15018,38.998055,-119.7525,2013,1
19673,41.887222,-121.975556,2013,1
14876,38.941389,-76.772223,2013,1
19822,41.981389,-87.906667,2013,1
4842,31.488055,-85.009722,2013,1
19522,41.745555,-92.409167,2013,1
14874,38.941111,-76.772223,2013,1
8065,33.978056,-83.96194399999997,2013,1
11029,35.918056,-103.153056,2013,1
11153,35.97277800000001,-115.134444,2013,1
14434,38.694722,-96.807778,2013,1
7876,33.909167,-94.859444,2013,1
10920,35.836944,-90.526389,2013,1
14875,38.941389,-92.676111,2013,1
19431,41.691111,-88.125,2013,1
4694,31.178334000000003,-90.471945,2013,1
19825,41.982223,-97.383056,2013,1
10908,35.825556,-90.641111,2013,1
19594,41.805556,-107.2,2013,1
19415,41.686944,-72.858611,2013,1
14663,38.811944,108.030834,2013,1
10774,35.702778,-94.935,2013,1
14605,38.794444,-119.4775,2013,1
5172,32.0425,-90.028334,2013,1
10770,35.700833,-101.393611,2013,1
4851,31.519167,-92.706667,2013,1
14492,38.724167,-120.753333,2013,1
5082,31.921389,-102.387222,2013,1
14282,38.579167,107.529167,2013,1
15016,38.996111,-92.725278,2013,1
14907,38.945833,-104.569723,2013,1
19409,41.684166,-74.351389,2013,1
19257,41.589722,-109.058889,2013,1
19430,41.691111,-93.566389,2013,2
14564,38.762778,-108.099166,2013,1
19218,41.565278,-81.486389,2013,1
10564,35.55,98.67,2013,1
11002,35.896111,-100.999166,2013,1
19471,41.709722,-99.735833,2013,1
4865,31.549722,-97.129167,2013,1
7950,33.939444,-100.072223,2013,1
7879,33.91,-84.083056,2013,1
14994,38.981389,-119.492777,2013,1
11139,35.969445,-81.818611,2013,1
11008,35.901111,-75.701389,2013,1
10504,35.5,-86.8,2013,1
14473,38.721111,-77.515,2013,1
10936,35.85527800000001,-112.075556,2013,1
10339,35.36833400000001,-111.855833,2013,1
10719,35.658611,-117.829445,2013,1
19400,41.676667,-70.958333,2013,1
14649,38.805833,-104.700833,2013,1
19581,41.791111,-111.85138899999998,2013,1
7752,33.871945000000004,-117.979723,2013,1
11004,35.896389,-93.760556,2013,1
11141,35.970278,-115.133889,2013,1
14570,38.771945,-122.575278,2013,1
10523,35.511111,-108.789444,2013,1
10609,35.599722,-88.91555600000002,2013,1
14824,38.920834,-120.864722,2013,1
19609,41.823611,112.057778,2013,1
4977,31.788611,-95.706389,2013,1
14783,38.9,113.366667,2013,1
10937,35.856944,-102.012778,2013,1
10976,35.8775,-106.269167,2013,1
19222,41.57,-72.01,2013,1
4923,31.639444,-81.328889,2013,1
6181,32.938611,-84.696389,2014,2
16012,39.595277,-104.826111,2014,1
12316,36.933889,-111.449722,2014,1
7193,33.565278,-86.303333,2014,1
12312,36.931945,93.280278,2014,1
3507,29.7275,-85.02722299999998,2014,1
21662,43.583334,71.35,2014,1
793,13.292777,144.734444,2014,1
17557,40.56583300000001,-74.979445,2014,2
21683,43.606111,-72.973889,2014,1
21664,43.585,-92.841944,2014,1
17584,40.576389,-91.097777,2014,1
13556,38.048055,-78.093889,2014,1
16022,39.608333,-77.007778,2014,2
16030,39.614722,-86.091389,2014,1
22940,44.969167,-95.710278,2014,1
17588,40.583056,-74.736389,2014,1
17571,40.570278,-75.488333,2014,1
14547,38.751111,-104.711389,2014,1
7160,33.54,-98.3,2014,1
6172,32.933611,-111.424167,2014,1
3495,29.722778,-98.694444,2014,1
3503,29.723889,-98.451111,2014,1
17586,40.579167,-75.138889,2014,1
23890,46.32,84.1,2014,1
13566,38.052778,77.725,2014,1
22931,44.961389,-92.744722,2014,1
4558,30.878611,-89.114722,2014,1
12299,36.925834,-111.442222,2014,1
25941,59.896111,-156.506111,2014,1
7192,33.564722,-84.993611,2014,1
2752,28.775278000000004,81.523889,2014,1
10810,35.736111,-78.92277800000002,2014,1
3483,29.705,-98.123889,2014,1
17613,40.603611,-111.99138899999998,2014,1
8713,34.326945,-119.08,2014,1
25944,59.916667,-147.494722,2014,1
26923,62.785277,-144.373611,2014,1
25929,59.803333,-155.46694499999995,2014,1
21819,43.742222,-89.716111,2014,1
17415,40.473334,-111.944444,2014,1
6265,32.987777,-111.918056,2014,1
2160,27.651667,-80.416389,2014,1
863,17.975278,-66.020834,2014,1
17424,40.480834,-91.068334,2014,1
24972,48.118611,-123.493055,2014,1
24970,48.113889,-122.0625,2014,1
3417,29.653889000000003,-81.2725,2014,1
21801,43.72638900000001,-74.070278,2014,1
10779,35.704722,-88.14527700000002,2014,1
9438,34.840555,-111.786389,2014,1
1452,25.917223,-97.423334,2014,1
25858,59.43555500000001,-158.94388899999996,2014,1
13484,38.0,90.0,2014,2
3423,29.658056,-81.673056,2014,1
2779,28.802222,-81.75027800000002,2014,1
17445,40.485,-106.831667,2014,1
13485,38.0,101.0,2014,1
23911,46.373889,-117.015278,2014,1
16127,39.668056,-119.876389,2014,1
16130,39.668056,-119.8675,2014,1
16137,39.674723,-123.64861100000002,2014,1
9410,34.822778,-91.993889,2014,1
22852,44.885833,-71.50444399999998,2014,1
17386,40.451944,-105.011389,2014,1
22853,44.886389,-72.22416700000002,2014,1
8772,34.376945,-117.315833,2014,1
3393,29.634444,-83.06,2014,1
9412,34.826389,-80.241389,2014,1
4584,30.925834,-86.435,2014,1
2796,28.8225,-81.807222,2014,1
25865,59.45777800000001,17.739722,2014,1
14797,38.909167,-121.35138899999998,2014,1
2795,28.822223,99.109444,2014,1
13461,37.984166,-122.414167,2014,2
22860,44.889166,116.100833,2014,1
25826,59.206389,-154.97055600000004,2014,1
3398,29.636944,-103.984444,2014,1
16140,39.675834,105.875278,2014,1
21828,43.7625,-70.6775,2014,1
9419,34.832778000000005,-83.409722,2014,1
8766,34.374723,117.693333,2014,1
7091,33.495833000000005,-90.322223,2014,1
7156,33.535555,-94.1925,2014,1
1462,25.96,-80.237222,2014,1
4872,31.555556,-85.049722,2014,1
17505,40.518056,-74.604722,2014,1
13523,38.029445,-120.413333,2014,1
3457,29.687222,-82.269723,2014,1
27239,65.451944,165.147777,2014,1
9473,34.848611,-111.788333,2014,2
